id,Season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,win_by_runs_capped,win_by_wickets_capped,toss_match_win,win_margin_cat,match_year,match_month,is_big_win,win_by_runs_norm,win_by_wickets_norm,win_by_runs_std,win_by_wickets_std
580,IPL-2016,Bangalore,2016-12-04,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,45,0,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,VK Sharma,45.0,0,0,Medium,2016.0,12.0,0,0.3082191780821918,0.0,1.3467734524858441,-0.9948286507525228
581,IPL-2016,Kolkata,,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,RG Sharma,Eden Gardens,Nitin Menon,S Ravi,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
582,IPL-2016,Rajkot,,Rising Pune Supergiants,Gujarat Lions,Rising Pune Supergiants,bat,normal,0,Gujarat Lions,0,7,AJ Finch,Saurashtra Cricket Association Stadium,VA Kulkarni,CK Nandan,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
583,IPL-2016,Delhi,,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,8,A Mishra,Feroz Shah Kotla,S Ravi,C Shamshuddin,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
584,IPL-2016,Hyderabad,,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,8,G Gambhir,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,CK Nandan,0.0,8,0,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
585,IPL-2016,Mumbai,,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,3,AJ Finch,Wankhede Stadium,HDPK Dharmasena,VK Sharma,0.0,3,1,Small,,,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
586,IPL-2016,Chandigarh,,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiants,bat,normal,0,Kings XI Punjab,0,6,M Vohra,"Punjab Cricket Association IS Bindra Stadium, Mohali",S Ravi,C Shamshuddin,0.0,6,0,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
587,IPL-2016,Bangalore,,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,Q de Kock,M Chinnaswamy Stadium,VA Kulkarni,A Nand Kishore,0.0,7,1,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
588,IPL-2016,Hyderabad,,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,DA Warner,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,VK Sharma,0.0,7,1,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
589,IPL-2016,Chandigarh,,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",S Ravi,C Shamshuddin,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
590,IPL-2016,Mumbai,,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,RG Sharma,Wankhede Stadium,AK Chaudhary,CK Nandan,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
591,IPL-2016,Rajkot,,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,10,B Kumar,Saurashtra Cricket Association Stadium,K Bharatan,HDPK Dharmasena,0.0,10,1,Large,,,0,0.0,1.0,-0.5682956134911693,1.9586302729186067
592,IPL-2016,Pune,,Royal Challengers Bangalore,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,0,Royal Challengers Bangalore,13,0,AB de Villiers,Maharashtra Cricket Association Stadium,CB Gaffaney,VK Sharma,13.0,0,0,Small,,,0,0.08904109589041095,0.0,-0.015053438875587648,-0.9948286507525228
593,IPL-2016,Delhi,,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Daredevils,10,0,SV Samson,Feroz Shah Kotla,S Ravi,C Shamshuddin,10.0,0,0,Small,,,0,0.0684931506849315,0.0,-0.14272470994072187,-0.9948286507525228
594,IPL-2016,Hyderabad,,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,Mustafizur Rahman,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,CK Nandan,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
595,IPL-2016,Rajkot,,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,bat,normal,0,Gujarat Lions,0,6,V Kohli,Saurashtra Cricket Association Stadium,K Bharatan,BNJ Oxenford,0.0,6,0,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
596,IPL-2016,Pune,,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,2,SA Yadav,Maharashtra Cricket Association Stadium,CB Gaffaney,A Nand Kishore,0.0,2,1,Small,,,0,0.0,0.2,-0.5682956134911693,-0.4041368660182969
597,IPL-2016,Chandigarh,,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,25,0,PA Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,RJ Tucker,25.0,0,0,Medium,,,0,0.17123287671232876,0.0,0.4956316453849493,-0.9948286507525228
598,IPL-2016,Hyderabad,,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,1,Rising Pune Supergiants,34,0,AB Dinda,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,CK Nandan,34.0,0,1,Medium,,,0,0.2328767123287671,0.0,0.8786454585803519,-0.9948286507525228
599,IPL-2016,Delhi,,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Gujarat Lions,1,0,CH Morris,Feroz Shah Kotla,M Erasmus,S Ravi,1.0,0,0,Small,,,0,0.00684931506849315,0.0,-0.5257385231361246,-0.9948286507525228
600,IPL-2016,Mumbai,,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,RG Sharma,Wankhede Stadium,Nitin Menon,RJ Tucker,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
601,IPL-2016,Pune,,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,3,DR Smith,Maharashtra Cricket Association Stadium,CB Gaffaney,BNJ Oxenford,0.0,3,1,Small,,,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
602,IPL-2016,Delhi,,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,27,0,CR Brathwaite,Feroz Shah Kotla,KN Ananthapadmanabhan,M Erasmus,27.0,0,0,Medium,,,0,0.18493150684931506,0.0,0.5807458260950388,-0.9948286507525228
603,IPL-2016,Hyderabad,,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,15,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,HDPK Dharmasena,15.0,0,0,Small,,,0,0.10273972602739725,0.0,0.07006074183450184,-0.9948286507525228
604,IPL-2016,Rajkot,2016-01-05,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Kings XI Punjab,23,0,AR Patel,Saurashtra Cricket Association Stadium,BNJ Oxenford,VK Sharma,23.0,0,0,Medium,2016.0,1.0,0,0.15753424657534246,0.0,0.4105174646748598,-0.9948286507525228
605,IPL-2016,Pune,2016-01-05,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,AY Dandekar,RJ Tucker,0.0,8,1,Large,2016.0,1.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
606,IPL-2016,Bangalore,2016-02-05,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,M Chinnaswamy Stadium,M Erasmus,S Ravi,0.0,5,1,Medium,2016.0,2.0,0,0.0,0.5,-0.5682956134911693,0.481900811083042
607,IPL-2016,Rajkot,2016-03-05,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,8,RR Pant,Saurashtra Cricket Association Stadium,CB Gaffaney,BNJ Oxenford,0.0,8,1,Large,2016.0,3.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
608,IPL-2016,Kolkata,2016-04-05,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,7,0,AD Russell,Eden Gardens,AK Chaudhary,HDPK Dharmasena,7.0,0,0,Small,2016.0,4.0,0,0.04794520547945205,0.0,-0.2703959810058561,-0.9948286507525228
609,IPL-2016,Delhi,2016-05-05,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,0,Rising Pune Supergiants,0,7,AM Rahane,Feroz Shah Kotla,C Shamshuddin,RJ Tucker,0.0,7,1,Large,2016.0,5.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
610,IPL-2016,Hyderabad,2016-06-05,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Kumar,"Rajiv Gandhi International Stadium, Uppal",M Erasmus,S Ravi,0.0,5,1,Medium,2016.0,6.0,0,0.0,0.5,-0.5682956134911693,0.481900811083042
611,IPL-2016,Bangalore,2016-07-05,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,V Kohli,M Chinnaswamy Stadium,CB Gaffaney,BNJ Oxenford,0.0,7,1,Large,2016.0,7.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
612,IPL-2016,Chandigarh,2016-07-05,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,9,0,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",HDPK Dharmasena,CK Nandan,9.0,0,0,Small,2016.0,7.0,0,0.06164383561643835,0.0,-0.18528180029576663,-0.9948286507525228
613,IPL-2016,Visakhapatnam,2016-08-05,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,85,0,A Nehra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,S Ravi,C Shamshuddin,47.5,0,0,Large,2016.0,8.0,1,0.5821917808219178,0.0,3.049057066687634,-0.9948286507525228
614,IPL-2016,Kolkata,2016-08-05,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,5,P Kumar,Eden Gardens,M Erasmus,RJ Tucker,0.0,5,1,Medium,2016.0,8.0,0,0.0,0.5,-0.5682956134911693,0.481900811083042
615,IPL-2016,Chandigarh,2016-09-05,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,1,0,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",AK Chaudhary,HDPK Dharmasena,1.0,0,0,Small,2016.0,9.0,0,0.00684931506849315,0.0,-0.5257385231361246,-0.9948286507525228
616,IPL-2016,Visakhapatnam,2016-10-05,Sunrisers Hyderabad,Rising Pune Supergiants,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,4,0,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,CB Gaffaney,VK Sharma,4.0,0,1,Small,2016.0,10.0,0,0.0273972602739726,0.0,-0.39806725207099036,-0.9948286507525228
617,IPL-2016,Bangalore,2016-11-05,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KH Pandya,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin,0.0,6,1,Medium,2016.0,11.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
618,IPL-2016,Hyderabad,2016-12-05,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,CH Morris,"Rajiv Gandhi International Stadium, Uppal",K Bharatan,M Erasmus,0.0,7,1,Large,2016.0,12.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
619,IPL-2016,Visakhapatnam,,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,7,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,HDPK Dharmasena,CK Nandan,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
620,IPL-2016,Bangalore,,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,144,0,AB de Villiers,M Chinnaswamy Stadium,AY Dandekar,VK Sharma,47.5,0,0,Large,,,1,0.9863013698630136,0.0,5.559925397635273,-0.9948286507525228
621,IPL-2016,Kolkata,,Rising Pune Supergiants,Kolkata Knight Riders,Rising Pune Supergiants,bat,normal,1,Kolkata Knight Riders,0,8,YK Pathan,Eden Gardens,A Nand Kishore,BNJ Oxenford,0.0,8,0,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
622,IPL-2016,Chandigarh,,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,7,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,M Erasmus,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
623,IPL-2016,Visakhapatnam,,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,80,0,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Nitin Menon,CK Nandan,47.5,0,0,Large,,,1,0.547945205479452,0.0,2.8362716149124103,-0.9948286507525228
624,IPL-2016,Kolkata,,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,V Kohli,Eden Gardens,CB Gaffaney,A Nand Kishore,0.0,9,1,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
625,IPL-2016,Visakhapatnam,,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,1,Rising Pune Supergiants,19,0,AB Dinda,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Nitin Menon,C Shamshuddin,19.0,0,1,Small,,,0,0.13013698630136986,0.0,0.2402891032546808,-0.9948286507525228
626,IPL-2016,Bangalore,,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,1,Royal Challengers Bangalore,82,0,V Kohli,M Chinnaswamy Stadium,KN Ananthapadmanabhan,M Erasmus,47.5,0,0,Large,,,1,0.5616438356164384,0.0,2.9213857956225,-0.9948286507525228
627,IPL-2016,Kanpur,,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,Green Park,AK Chaudhary,CK Nandan,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
628,IPL-2016,Raipur,,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,KK Nair,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
629,IPL-2016,Visakhapatnam,,Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,bat,normal,0,Rising Pune Supergiants,0,4,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,HDPK Dharmasena,Nitin Menon,0.0,4,0,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
630,IPL-2016,Kanpur,,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,SK Raina,Green Park,AK Chaudhary,CK Nandan,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
631,IPL-2016,Kolkata,,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,22,0,YK Pathan,Eden Gardens,KN Ananthapadmanabhan,M Erasmus,22.0,0,0,Medium,,,0,0.1506849315068493,0.0,0.36796037431981504,-0.9948286507525228
632,IPL-2016,Raipur,,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,V Kohli,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
633,IPL-2016,Bangalore,,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,AB de Villiers,M Chinnaswamy Stadium,AK Chaudhary,HDPK Dharmasena,0.0,4,1,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
634,IPL-2016,Delhi,,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,22,0,MC Henriques,Feroz Shah Kotla,M Erasmus,C Shamshuddin,22.0,0,0,Medium,,,0,0.1506849315068493,0.0,0.36796037431981504,-0.9948286507525228
635,IPL-2016,Delhi,,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,4,DA Warner,Feroz Shah Kotla,M Erasmus,CK Nandan,0.0,4,1,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
636,IPL-2016,Bangalore,,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,8,0,BCJ Cutting,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,8.0,0,1,Small,,,0,0.0547945205479452,0.0,-0.22783889065081137,-0.9948286507525228
7894,IPL-2018,Mumbai,2018-07-04,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,DJ Bravo,Wankhede Stadium,Chris Gaffaney,A Nanda Kishore,0.0,1,1,Small,2018.0,7.0,0,0.0,0.1,-0.5682956134911693,-0.6994827583854099
7895,IPL-2018,Mohali,2018-08-04,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rod Tucker,K Ananthapadmanabhan,0.0,6,1,Medium,2018.0,8.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
7896,IPL-2018,Kolkata,2018-08-04,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,SP Narine,Eden Gardens,C Shamshuddin,A.D Deshmukh,0.0,4,1,Medium,2018.0,8.0,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
7897,IPL-2018,Hyderabad,2018-09-04,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Nigel Llong,Vineet Kulkarni,0.0,9,1,Large,2018.0,9.0,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
7898,IPL-2018,Chennai,2018-10-04,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,SW Billings,"MA Chidambaram Stadium, Chepauk",Anil Chaudhary,Chris Gaffaney,0.0,5,1,Medium,2018.0,10.0,0,0.0,0.5,-0.5682956134911693,0.481900811083042
7899,IPL-2018,Jaipur,2018-11-04,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,1,Rajasthan Royals,10,0,SV Samson,Sawai Mansingh Stadium,K Ananthapadmanabhan,Rod Tucker,10.0,0,0,Small,2018.0,11.0,0,0.0684931506849315,0.0,-0.14272470994072187,-0.9948286507525228
7900,IPL-2018,Hyderabad,2018-12-04,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Nigel Llong,0.0,1,1,Small,2018.0,12.0,0,0.0,0.1,-0.5682956134911693,-0.6994827583854099
7901,IPL-2018,Bengaluru,,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,UT Yadav,M Chinnaswamy Stadium,S Ravi,A.D Deshmukh,0.0,4,1,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
7902,IPL-2018,Mumbai,,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,JJ Roy,Wankhede Stadium,K Ananthapadmanabhan,Nitin Menon,0.0,7,1,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
7903,IPL-2018,Kolkata,,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Stanlake,Eden Gardens,A Nanda Kishore,Anil Chaudhary,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
7904,IPL-2018,Bengaluru,,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,19,0,SV Samson,M Chinnaswamy Stadium,C Shamshuddin,S Ravi,19.0,0,0,Small,,,0,0.13013698630136986,0.0,0.2402891032546808,-0.9948286507525228
7905,IPL-2018,Mohali,,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,4,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Vineet Kulkarni,O Nandan,4.0,0,0,Small,,,0,0.0273972602739726,0.0,-0.39806725207099036,-0.9948286507525228
7906,IPL-2018,Kolkata,,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,71,0,N Rana,Eden Gardens,Anil Chaudhary,A Nanda Kishore,47.5,0,0,Large,,,1,0.48630136986301364,0.0,2.4532578017170077,-0.9948286507525228
7907,IPL-2018,Mumbai,,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,46,0,RG Sharma,Wankhede Stadium,Rod Tucker,Nitin Menon,46.0,0,0,Medium,,,0,0.3150684931506849,0.0,1.3893305428408889,-0.9948286507525228
7908,IPL-2018,Jaipur,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,N Rana,Sawai Mansingh Stadium,S Ravi,A.D Deshmukh,0.0,7,1,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
7909,IPL-2018,Mohali,,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Kings XI Punjab,15,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nigel Llong,Anil Chaudhary,15.0,0,1,Small,,,0,0.10273972602739725,0.0,0.07006074183450184,-0.9948286507525228
7910,IPL-2018,Pune,,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,64,0,SR Watson,Maharashtra Cricket Association Stadium,Nitin Menon,K Ananthapadmanabhan,47.5,0,0,Large,,,1,0.4383561643835616,0.0,2.155358169231694,-0.9948286507525228
7911,IPL-2018,Kolkata,,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,1,Kings XI Punjab,0,9,KL Rahul,Eden Gardens,C Shamshuddin,A.D Deshmukh,0.0,9,1,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
7912,IPL-2018,Bengaluru,,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,M Chinnaswamy Stadium,Chris Gaffaney,O Nandan,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
7913,IPL-2018,Hyderabad,,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,4,0,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,Vineet Kulkarni,4.0,0,0,Small,,,0,0.0273972602739726,0.0,-0.39806725207099036,-0.9948286507525228
7914,IPL-2018,Jaipur,,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,3,J Archer,Sawai Mansingh Stadium,Rod Tucker,K Ananthapadmanabhan,0.0,3,0,Small,,,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
7915,IPL-2018,Delhi,,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,4,0,AS Rajpoot,Feroz Shah Kotla,O Nandan,A Nanda Kishore,4.0,0,0,Small,,,0,0.0273972602739726,0.0,-0.39806725207099036,-0.9948286507525228
7916,IPL-2018,Mumbai,,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Rashid Khan,Wankhede Stadium,C Shamshuddin,S Ravi,31.0,0,0,Medium,,,0,0.21232876712328766,0.0,0.7509741875152177,-0.9948286507525228
7917,IPL-2018,Bengaluru,,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,M Chinnaswamy Stadium,Nigel Llong,Virender Kumar Sharma,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
7918,IPL-2018,Hyderabad,,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13,0,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Yeshwant Barde,13.0,0,0,Small,,,0,0.08904109589041095,0.0,-0.015053438875587648,-0.9948286507525228
7919,IPL-2018,Delhi,,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55,0,SS Iyer,Feroz Shah Kotla,C Shamshuddin,S Ravi,47.5,0,0,Large,,,1,0.37671232876712324,0.0,1.7723443560362917,-0.9948286507525228
7920,IPL-2018,Pune,,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,Chris Gaffaney,Nitin Menon,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
7921,IPL-2018,Jaipur,,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,KS Williamson,Sawai Mansingh Stadium,Bruce Oxenford,A Nanda Kishore,11.0,0,1,Small,,,0,0.07534246575342465,0.0,-0.10016761958567713,-0.9948286507525228
